,blueWins,blueFirstBlood,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff,redDragons,redHeralds,redTowersDestroyed,blueKDADiff,blueCSDiff,blueJGCSDiff,blueWardDiff,blueDestWardDiff
1962,0,0,0,0,0,-2609,-2248,1,0,0,-5.454545454545455,-6,-16,26,-7
1963,0,0,0,0,0,-2478,-1258,0,0,0,-4.5,-34,-21,35,0
1964,1,0,0,0,0,1550,3286,1,0,0,1.611111111111111,42,-4,1,-1
1965,0,0,0,0,0,-1516,391,1,0,0,-3.6909090909090905,-4,32,69,0
1966,1,0,0,0,0,-1460,-1134,1,0,0,-5.222222222222222,-2,-8,-1,0
1967,1,0,0,1,0,-1198,-768,1,0,0,-1.2,-8,2,-3,-3
1968,0,0,0,1,0,-2882,-1423,1,0,0,-4.8,-3,8,4,-6
1969,1,0,1,0,0,3250,3073,0,0,0,11.666666666666666,30,-1,1,-2
1970,0,0,0,0,0,620,-226,1,0,0,1.485714285714286,5,4,13,-1
1971,1,0,1,0,0,-1556,286,0,0,0,-2.107142857142857,-42,9,34,-3
1972,0,0,0,0,0,-1603,-1134,1,0,0,-5.583333333333333,-14,4,-22,0
1973,1,1,0,0,0,1441,473,0,0,0,2.0,53,13,0,3
1974,0,1,1,0,0,841,-1456,0,0,0,3.6666666666666665,-28,-11,-3,-3
1975,1,1,1,0,0,-2536,-2343,0,0,0,-2.3939393939393936,-14,0,-1,1
1976,0,1,0,1,0,-1008,-810,1,0,0,-0.6136363636363635,2,0,3,-3
1977,1,1,0,0,0,912,505,1,0,0,-0.04761904761904745,21,3,-10,-2
1978,0,0,1,1,0,8,572,0,0,0,-0.5000000000000002,-17,8,9,-1
1979,0,1,0,0,0,-1008,-1516,1,0,0,-0.9111111111111112,-9,-20,-3,-2
1980,0,1,0,0,0,-1420,-1415,1,0,0,-2.1333333333333337,8,-16,-92,3
1981,1,1,0,0,0,2296,773,0,0,0,3.107142857142857,79,-19,0,0
1982,0,1,0,0,0,-1827,-2059,0,0,0,-1.1,-36,2,-3,0
1983,0,1,1,0,0,1614,1179,0,0,0,2.2666666666666666,21,2,-34,-2
1984,1,1,1,0,0,2709,1259,0,0,0,2.4000000000000004,28,-12,5,1
1985,0,0,0,0,0,-1091,-617,1,1,0,-1.7142857142857142,-9,-3,12,4
1986,1,1,0,0,0,1440,1148,0,0,0,5.9523809523809526,-50,21,-8,2
1987,0,1,1,0,0,724,-1747,0,0,0,2.1666666666666665,12,-2,11,-2
1988,0,1,0,0,0,-531,-1077,0,0,0,0.0,26,1,-65,0
1989,1,1,1,0,1,7242,4995,0,1,0,5.5576923076923075,95,18,-19,-1
1990,1,0,0,0,0,733,-1480,0,1,0,0.9107142857142856,-60,8,25,-4
1991,0,1,0,0,0,-1474,-179,1,0,0,-1.0952380952380951,-8,7,1,-2
1992,1,1,1,0,0,-695,-683,0,0,0,0.0,-24,-14,3,0
1993,0,0,0,0,0,-1737,-776,1,0,0,-0.8333333333333335,-78,-5,5,3
1994,1,1,0,0,0,2088,1774,1,0,0,4.785714285714286,25,-11,-7,2
1995,1,1,1,0,0,1586,1273,0,0,0,6.071428571428571,-22,-20,-12,0
1996,1,1,1,0,1,3112,535,0,0,0,2.9000000000000004,5,-4,4,-1
1997,1,0,0,0,0,-1908,-1654,0,1,0,-1.9666666666666666,-39,-26,8,-2
1998,1,1,1,0,0,251,-74,0,0,0,-0.16666666666666652,-5,1,3,-4
1999,1,0,0,0,0,-274,-192,0,0,0,-5.2,33,13,8,0
2000,1,0,1,1,0,-2861,-2348,0,0,0,-4.0,-73,1,-41,-2
2001,1,0,0,0,0,1436,1824,0,0,0,3.5,-16,-7,-30,2
2002,1,1,0,1,0,982,682,1,0,0,3.0,6,9,-1,-2
2003,0,0,1,0,0,-2794,-2688,0,0,0,-2.7,-60,-21,3,1
2004,1,1,0,0,1,7579,4666,0,0,0,7.016666666666667,69,-14,0,3
2005,0,1,0,1,0,-1208,-1365,1,0,0,-0.75,-37,-8,21,-3
2006,1,0,0,0,0,-1774,-2576,1,0,0,-3.7,-15,-20,-19,-2
2007,0,0,0,0,0,-2191,-1498,1,0,0,-13.8,5,-15,-24,-1
2008,0,1,1,0,0,-790,-1172,0,1,0,0.19999999999999996,-44,3,140,4
2009,1,0,0,0,0,-2710,-2319,1,0,0,-1.8571428571428572,-33,-12,29,3
2010,0,0,1,0,0,-892,-818,0,0,0,-1.6666666666666667,-27,-2,29,1
2011,1,1,0,0,0,882,512,1,1,0,2.6,-15,-3,2,1
2012,1,0,0,0,0,-4112,-2493,0,0,0,-2.488888888888889,-4,-32,-4,0
2013,1,0,0,0,0,-287,255,0,0,0,-0.8500000000000001,-26,16,158,-1
2014,0,0,0,0,0,-2075,-738,1,1,0,-2.142857142857143,-29,15,38,-9
2015,1,1,0,1,0,414,-1224,1,0,0,3.0,-5,-24,-5,-1
2016,0,0,1,0,0,-638,1771,0,0,0,-1.9428571428571426,-18,30,0,-1
2017,1,1,0,0,0,1311,557,1,0,0,1.8333333333333333,-47,2,53,-5
2018,0,0,0,0,0,-3927,-3207,0,1,1,-1.6071428571428572,-78,-14,1,-2
2019,0,0,0,0,0,-2272,-2400,1,0,0,-3.9545454545454546,6,6,-18,-1
2020,0,0,0,0,0,-2502,-1811,1,0,0,-3.916666666666667,-33,-11,37,-4
2021,1,1,0,0,0,1049,-291,0,0,0,4.666666666666666,-6,-6,-17,-1
2022,0,1,0,0,0,-3789,-4083,0,0,0,-20.625,-27,0,-2,-2
2023,1,0,0,0,0,633,-944,0,0,0,0.4285714285714286,31,-15,6,1
2024,0,0,0,0,0,-100,-120,1,0,0,-0.8214285714285716,17,-7,0,-3
2025,0,1,0,1,0,-1152,-2193,1,0,0,0.8472222222222223,-42,-12,-3,0
2026,1,1,1,0,0,567,-8,0,0,0,-0.7142857142857142,2,8,-41,2
2027,1,0,0,0,0,709,946,0,0,0,0.3666666666666669,34,-15,-22,3
2028,0,1,0,1,0,457,-383,1,0,0,-0.6190476190476191,5,7,0,-2
2029,0,1,0,0,0,-4177,-2986,1,0,0,-16.5,-35,-3,25,1
2030,0,0,0,0,0,-2523,-732,1,0,0,-3.523809523809524,-7,4,0,-2
2031,0,1,0,0,0,704,-123,1,0,0,0.0,26,-12,-3,3
2032,0,0,0,0,0,-342,-2245,1,0,0,-0.16666666666666674,0,-1,0,2
2033,0,0,0,0,0,-3397,-2282,0,1,0,-3.5000000000000004,-29,-13,-8,2
2034,0,1,1,1,0,1236,144,0,0,0,2.5,-14,-4,-12,0
2035,0,1,0,1,0,930,2011,0,0,0,1.2000000000000002,47,-4,23,2
2036,0,0,0,0,0,-3628,-2009,1,0,0,-4.5,-70,0,-2,0
2037,0,0,0,0,0,-2627,-2458,0,0,0,-2.2142857142857144,-57,-9,18,2
2038,1,1,0,0,0,-1098,271,0,0,0,-2.333333333333333,-9,5,-5,1
2039,1,1,0,0,0,2477,1105,0,0,0,4.722222222222222,1,5,2,2
2040,0,1,1,0,0,-1081,-2155,0,0,0,0.8333333333333333,-19,0,3,0
2041,0,1,0,0,0,-2662,-2170,1,0,0,-2.3142857142857145,-25,-11,24,0
2042,1,0,1,0,0,1909,1099,0,0,0,1.9583333333333335,17,2,7,-1
2043,0,0,1,0,1,-2636,-1390,0,1,1,-2.0666666666666664,-42,9,88,0
2044,0,0,0,0,0,-4561,-1835,1,0,0,-4.0,-66,0,9,0
2045,0,0,0,0,0,1293,-262,0,0,0,3.142857142857143,-1,-7,75,4
2046,1,1,0,0,0,3056,1805,0,0,0,7.5,43,-3,4,-1
2047,1,0,1,0,0,620,146,0,1,0,1.0952380952380951,27,-20,-18,1
2048,0,1,0,1,0,-692,-736,0,0,0,-0.125,-14,-14,90,2
2049,1,1,0,0,0,3847,2027,0,0,0,17.0,7,-18,6,0
2050,1,1,1,0,0,3350,1590,0,0,0,13.055555555555555,5,-10,4,1
2051,0,1,1,0,0,3136,2512,0,0,0,2.6999999999999997,82,-3,5,2
2052,1,1,1,1,1,4656,3776,0,0,0,12.875,22,1,6,2
2053,1,1,0,0,0,2590,1325,1,0,0,6.666666666666667,53,5,-6,-2
2054,0,1,1,0,0,493,-699,0,0,0,2.466666666666667,-1,12,-24,2
2055,1,1,1,0,0,3854,2379,0,0,0,6.666666666666667,42,11,0,-1
2056,1,1,0,0,0,4003,2755,1,0,0,6.0,37,-4,-1,3
2057,0,0,1,0,0,706,766,0,1,0,0.875,-22,8,-9,2
2058,0,0,1,0,0,-1984,-715,0,0,0,-4.619047619047619,1,7,-1,1
2059,0,1,0,1,0,3060,1838,0,0,0,7.375,-14,0,3,0
2060,1,0,1,0,0,1780,1010,0,0,0,1.8666666666666665,17,-6,1,2
2061,1,0,1,0,0,-1499,-1628,0,0,0,-0.6666666666666667,-32,4,-5,-4
2062,1,0,0,0,0,-306,-953,1,0,0,-2.642857142857143,8,9,-23,-1
2063,0,1,0,0,0,-4293,-3731,0,0,0,-6.431818181818182,-44,-12,-2,-1
2064,0,0,1,1,0,656,526,0,0,0,-0.6666666666666665,3,23,6,-3
2065,0,0,0,0,0,-3410,-3134,1,0,0,-7.454545454545455,-23,16,2,-2
2066,1,1,1,1,0,597,875,0,0,0,0.8095238095238093,-5,11,17,-2
2067,1,1,1,0,0,-1084,-1632,0,0,0,-1.25,-6,-22,3,2
2068,1,1,0,0,0,829,-929,1,0,0,1.7916666666666665,-33,-2,-1,-2
2069,1,0,0,0,0,1530,2305,1,0,0,1.25,29,1,-11,-1
2070,1,0,0,0,0,-3455,-2405,0,0,0,-7.75,-27,4,-44,-2
2071,0,1,1,0,0,-1640,-1839,0,1,0,-1.0714285714285714,-49,0,8,2
2072,1,1,1,0,0,632,-1247,0,0,0,1.7999999999999998,-14,-11,2,-1
2073,0,0,0,0,0,-1258,-725,1,0,0,-0.01388888888888884,4,-29,-22,4
2074,0,1,0,0,0,-1761,-226,1,1,1,0.16666666666666652,-15,2,12,2
2075,0,0,0,0,0,-5377,-3249,1,1,0,-4.616071428571429,-58,-18,2,1
2076,1,1,1,0,0,2955,1124,0,0,0,3.5999999999999996,-9,16,-19,0
2077,0,0,0,0,0,-4982,-3368,1,1,0,-7.2,-64,-4,0,-1
2078,1,0,1,0,0,-1090,-1499,0,0,0,-2.5,5,-5,48,-15
2079,1,1,0,0,0,-82,745,1,0,0,-0.5,-6,15,3,-2
2080,1,1,1,0,0,-282,-740,0,0,0,-1.6666666666666667,-4,18,-23,2
2081,0,1,0,0,0,-2162,-2253,0,0,0,-1.7777777777777777,-7,-6,-29,-1
2082,0,0,1,0,0,-1069,-298,0,0,0,-2.1333333333333337,4,-2,4,-5
2083,1,1,1,0,0,2287,-268,0,1,0,4.333333333333333,35,-20,0,1
2084,1,1,0,0,0,-553,284,1,1,1,0.0,8,18,-1,3
2085,0,1,0,0,0,-2021,-1891,0,0,0,-1.125,-34,-22,-7,1
2086,1,1,0,0,0,-2614,-1880,1,0,0,-3.5555555555555554,-18,-22,-3,2
2087,0,0,1,0,0,-335,-681,0,1,0,-0.5178571428571428,-35,-7,-9,3
2088,1,0,1,1,0,2101,1596,0,0,0,4.0,54,9,-60,-1
2089,1,0,0,0,0,2851,1140,1,0,0,4.972222222222222,-3,-16,-6,1
2090,0,0,0,0,0,449,-260,0,0,0,1.1616161616161615,37,-9,-3,0
2091,0,0,1,0,0,-2534,-1019,0,1,0,-3.9,25,13,-1,-3
2092,1,1,1,0,0,1388,973,0,0,0,2.15,13,8,-25,1
2093,0,0,0,0,0,-1775,-2698,0,1,0,-3.0833333333333335,-6,13,6,-5
2094,1,0,0,0,0,2488,2913,0,0,0,1.8888888888888888,15,2,4,-2
2095,1,1,1,0,0,-270,-1095,0,1,0,0.2857142857142858,8,3,4,-2
2096,0,0,0,0,0,2169,2322,1,0,0,5.142857142857143,-2,-5,4,-2
2097,1,1,0,0,0,1211,751,1,0,0,4.333333333333333,-14,-5,3,-4
2098,1,1,0,0,0,5680,2175,1,0,0,10.794871794871796,36,-13,4,1
2099,1,1,0,0,0,-2128,-1289,1,0,0,-5.833333333333333,10,-3,-41,-3
2100,1,1,0,0,0,1454,1411,0,0,0,0.8333333333333335,21,30,3,0
2101,1,1,1,0,0,-1149,-1327,0,1,0,0.46666666666666634,-87,0,0,0
2102,1,1,1,0,0,3328,3696,0,0,0,2.4761904761904763,64,22,-1,-2
2103,1,1,0,0,0,-1448,-908,1,1,0,-2.8,-5,0,2,-1
2104,1,1,1,0,0,-259,-1115,0,0,0,2.357142857142857,-41,1,-25,1
2105,1,0,1,0,0,-885,180,0,0,0,-1.6666666666666665,1,18,0,0
2106,0,1,0,0,0,9,-1196,1,0,0,-2.2666666666666666,12,16,20,3
2107,0,0,0,0,0,-2599,-818,1,0,0,-5.2,-39,-16,3,2
2108,0,0,0,0,0,-2604,-1096,0,0,0,-1.6363636363636365,17,-16,1,0
2109,1,1,0,0,0,2991,1357,0,0,0,1.8333333333333333,19,-5,-5,3
2110,1,0,1,0,0,-940,-43,0,0,0,-2.75,-40,28,-10,-1
2111,0,1,0,0,0,-692,-987,1,0,0,-0.625,-32,-12,25,-1
2112,0,0,1,0,0,777,742,0,1,0,8.75,-8,-7,-5,0
2113,1,1,1,0,0,4297,2642,0,0,0,4.7727272727272725,42,-8,0,1
2114,1,0,1,0,0,3866,3496,0,0,0,5.5,57,16,-2,1
2115,1,1,1,1,0,411,-493,0,0,0,-1.1666666666666667,16,33,27,1
2116,0,1,0,1,0,-3443,-2284,0,0,0,-7.625,-25,-4,-2,0
2117,1,0,0,0,0,-1166,-988,1,0,0,-2.2285714285714286,-11,-5,1,-2
2118,0,0,0,0,0,-4149,-3222,0,1,0,-9.0,-70,-5,20,-1
2119,0,1,1,0,0,2841,1484,0,0,0,6.833333333333333,-17,9,0,2
2120,0,0,0,0,0,-3180,-3196,1,0,0,-7.5,17,-5,73,0
2121,1,0,1,0,0,2631,2349,0,1,0,6.5,-6,15,-10,0
2122,1,1,0,1,0,-180,-890,1,0,0,-1.25,-8,0,27,-1
2123,1,1,1,0,1,6672,3761,0,1,0,6.0,79,-5,-10,2
2124,1,0,0,0,0,-1806,-226,1,0,0,-3.75,11,-9,0,2
2125,1,1,1,0,0,2299,1804,0,0,0,3.4000000000000004,-3,4,4,-3
2126,1,0,0,0,0,1037,922,0,0,0,2.833333333333333,-6,11,8,-2
2127,0,1,0,1,0,790,-1155,1,0,0,6.5,10,-12,-3,3
2128,0,0,0,0,0,-3660,-3282,1,0,0,-8.6,-47,1,-2,-4
2129,1,1,0,0,0,2356,1297,0,0,0,3.7222222222222223,2,-6,12,2
2130,0,0,0,0,0,-1578,-598,1,1,0,-2.6,17,4,-260,2
2131,0,0,0,0,0,-3886,-3453,1,0,0,-10.136363636363637,-20,-4,-3,-2
2132,1,1,1,0,0,2783,2368,0,0,0,2.9450549450549453,37,0,4,-1
2133,0,0,1,0,0,-1288,-685,0,0,0,-2.666666666666667,13,6,24,-1
2134,0,1,0,0,0,-2959,-2726,0,0,0,-5.222222222222222,-13,-10,-3,0
2135,0,1,0,0,0,2774,1134,1,0,0,6.25,8,4,-24,-2
2136,0,0,0,0,0,-3750,-4961,1,0,0,-3.6500000000000004,-34,-11,-55,-2
2137,0,0,0,0,0,-2528,-1326,0,0,0,-7.066666666666667,2,1,-34,-3
2138,1,1,0,0,0,-1207,-2081,0,0,0,-1.6071428571428572,-3,-20,0,2
2139,0,0,0,1,0,985,2102,0,0,0,-0.7619047619047621,19,11,18,1
2140,0,0,0,0,0,-2588,-1355,0,0,0,-3.125,-32,7,23,-2
2141,1,1,0,1,0,2067,2098,1,0,0,1.15,16,20,-2,2
2142,1,0,0,0,0,916,780,0,0,0,2.607142857142857,-11,-3,6,1
2143,1,1,0,0,0,567,1168,0,1,0,-1.8333333333333335,25,15,-19,0
2144,1,0,0,0,0,-180,-102,1,1,0,-1.9428571428571428,-7,4,26,-1
2145,0,0,1,0,0,1457,1939,0,0,0,-0.10000000000000009,36,6,-3,6
2146,0,1,1,0,0,987,642,0,0,0,0.9000000000000001,7,20,0,1
2147,1,0,1,0,0,4282,1993,0,0,0,7.222222222222222,52,-11,1,-1
2148,1,1,1,0,0,3949,2440,0,0,0,15.625,18,4,-24,-2
2149,0,0,1,0,0,-1302,-611,0,0,0,-2.466666666666667,26,-8,1,2
2150,1,1,0,0,0,1892,1261,0,0,0,0.7714285714285716,27,21,14,-3
2151,0,1,1,0,0,-896,-393,0,0,0,0.7222222222222223,-44,-5,-5,2
2152,0,0,0,0,0,-505,-580,0,1,0,-3.2,23,-15,-21,2
2153,0,1,0,0,0,-429,55,1,1,0,1.0,-26,1,6,1
2154,0,1,1,1,0,617,866,0,0,0,3.321428571428571,-32,2,1,2
2155,0,1,0,0,0,-5112,-2602,1,0,0,-7.0,-11,6,1,-2
2156,1,1,1,1,0,3933,2922,0,0,0,18.77777777777778,-4,28,108,0
2157,0,1,0,0,0,-397,-163,1,0,0,-2.1333333333333337,34,-6,-3,1
2158,1,1,1,0,0,1823,1574,0,0,0,2.5,-9,8,2,2
2159,1,1,0,1,0,824,521,1,0,0,0.43333333333333335,2,6,1,0
2160,1,1,0,0,0,1269,788,0,0,0,1.9857142857142855,4,16,7,0
2161,0,0,1,0,0,-1243,-425,0,0,0,-2.6666666666666665,13,13,28,-16
2162,1,1,1,0,0,2015,857,0,1,0,3.392857142857143,49,-21,1,-2
2163,0,1,1,0,0,1320,-413,0,0,0,1.375,-6,13,40,2
2164,0,1,1,0,1,1181,-683,0,1,0,0.3666666666666669,7,-7,4,1
2165,0,1,0,0,0,-3607,-2956,1,0,0,-6.533333333333333,-72,15,-2,1
2166,1,0,1,1,0,1260,1487,0,0,0,0.5,47,19,-20,0
2167,1,1,1,0,0,3199,2629,0,0,0,7.545454545454546,10,15,-22,-1
2168,0,0,0,0,0,-3489,-2633,1,0,0,-9.375,-43,4,-7,1
2169,1,0,0,0,0,-2760,-2274,1,0,0,-2.2666666666666666,-61,10,3,-1
2170,0,0,0,0,0,-3832,-3324,1,1,1,-8.4,-62,6,0,0
2171,1,0,0,0,0,1709,880,1,0,0,4.095238095238096,17,-20,0,4
2172,0,1,0,0,0,-2281,-1594,1,0,0,-2.25,-27,-24,0,1
2173,1,0,0,0,0,4171,3497,1,0,0,5.2,46,-20,-3,1
2174,0,0,0,0,0,-2472,-554,1,1,0,-3.4722222222222223,7,-23,22,-1
2175,1,0,0,1,0,-372,177,0,0,0,-1.6349206349206349,1,18,-33,-2
2176,1,0,1,0,0,1859,1271,0,0,0,1.6111111111111112,44,-3,-25,3
2177,0,0,0,0,0,-5271,-4236,1,1,0,-2.797619047619048,-81,-27,5,-9
2178,1,1,0,0,0,956,-27,1,0,0,3.25,4,-27,-47,2
2179,1,1,1,0,0,1281,-5,0,0,0,1.7402597402597402,-12,15,3,-1
2180,0,1,0,0,0,-24,-1070,0,0,0,3.166666666666666,-58,2,-9,-3
2181,1,0,1,1,0,-1641,-602,0,0,0,-0.5333333333333334,-23,4,40,2
2182,0,0,0,0,0,-960,-1574,1,0,0,-2.6666666666666665,-17,-10,6,-2
2183,0,0,0,1,0,-1570,-2103,1,0,0,-0.4285714285714284,-19,-28,-7,0
2184,1,0,1,1,0,198,726,0,0,0,-0.33333333333333326,9,12,2,-2
2185,1,0,0,0,0,1313,1407,0,0,0,1.3333333333333335,36,3,-3,0
2186,1,1,0,0,0,2964,2253,1,0,0,4.555555555555555,-6,10,0,4
2187,0,0,1,1,0,-722,891,0,0,0,1.8333333333333335,-54,17,57,1
2188,0,1,1,1,0,900,-802,0,0,0,0.9464285714285716,-8,15,-4,-1
2189,1,1,1,0,0,1236,1018,0,0,0,2.0795454545454546,23,1,-3,3
2190,1,1,1,0,0,1468,195,0,1,0,2.275,12,-1,-8,-3
2191,0,1,0,0,0,-403,-26,1,0,0,1.8333333333333335,-26,-10,-44,-5
2192,0,0,0,0,0,-2761,-2375,1,0,0,-2.75,-34,0,4,-1
2193,0,1,0,0,0,-204,1350,1,0,1,0.2727272727272725,-13,13,-24,0
2194,1,1,0,1,0,787,481,1,0,0,1.0,29,-12,0,0
2195,0,0,0,1,0,-581,146,0,0,0,-2.0666666666666664,20,2,1,1
2196,1,1,1,0,0,2210,2411,0,0,0,2.0,18,32,14,3
2197,1,0,0,0,0,705,2576,1,0,0,0.6428571428571428,30,8,0,0
2198,0,0,0,0,0,-2490,-1110,1,0,0,-9.666666666666666,-31,0,-41,-1
2199,1,0,0,0,0,2520,2092,0,0,0,3.0,19,0,-35,0
2200,0,0,0,1,0,-1798,-674,1,0,0,-6.666666666666667,-38,13,0,-1
2201,1,1,1,0,0,2090,468,0,0,0,7.428571428571429,-21,15,-1,-2
2202,1,0,1,0,0,2590,1018,0,1,0,5.642857142857143,-5,8,-2,0
2203,1,1,1,0,0,3643,3695,0,0,0,5.166666666666667,55,12,5,3
2204,0,1,0,0,0,-1565,-467,0,0,0,-2.666666666666667,35,-8,-3,4
2205,1,1,0,1,0,1814,1762,0,0,0,3.333333333333333,12,5,4,0
2206,0,0,0,0,0,-2435,-850,1,0,0,-3.607142857142857,-22,-7,-8,3
2207,0,0,0,0,0,-3209,-2726,0,0,0,-2.0,-45,5,-1,-1
2208,0,0,0,0,0,-1778,-1128,1,0,0,-0.48611111111111116,-8,-5,-3,-3
2209,0,1,0,0,0,-1404,-2296,1,0,0,-1.6666666666666665,-42,-7,20,0
2210,1,1,0,0,0,-2200,-1933,1,1,0,-2.0666666666666664,-28,-21,-38,-2
2211,1,1,0,0,0,4255,2387,0,0,0,7.636363636363637,4,-11,-79,0
2212,0,0,1,0,0,102,65,0,0,0,0.2857142857142856,36,-16,-7,-3
2213,0,1,0,0,0,-977,-1320,0,0,0,-5.5,62,-20,-8,5
2214,1,1,0,0,0,4693,2968,0,0,0,10.7,53,4,3,0
2215,0,0,1,1,0,-2032,-1876,0,0,0,-1.5,-64,9,19,-2
2216,0,1,1,0,0,-3095,-2200,0,0,0,-3.4000000000000004,-36,19,-1,1
2217,1,1,1,0,0,1892,890,0,0,0,6.458333333333333,-39,3,35,-2
2218,1,1,0,0,0,2421,3009,0,0,0,7.428571428571429,21,3,-23,0
2219,1,0,0,0,0,160,-337,0,0,0,0.6333333333333333,26,-20,1,3
2220,1,0,0,0,0,-1878,-178,1,0,0,-9.75,-20,-4,-5,3
2221,0,1,0,0,1,3899,2300,1,0,0,3.3461538461538463,2,-14,-2,-1
2222,0,0,0,0,0,-2820,-2751,1,0,0,-1.8,-52,-27,-3,0
2223,1,0,0,0,0,310,536,1,0,0,0.25,0,6,21,1
2224,0,0,1,0,0,-4262,-2426,0,0,0,-6.166666666666667,-34,11,6,1
2225,0,1,1,0,0,-431,120,0,0,0,-0.5,-22,-4,-4,5
2226,1,1,0,0,0,3517,2356,0,1,0,3.5,36,27,-2,-1
2227,1,1,1,1,0,70,508,0,0,0,1.2916666666666665,-4,-4,-4,2
2228,0,0,0,0,0,-1183,-1425,1,0,0,-0.9464285714285716,-13,-13,-2,1
2229,1,1,0,0,0,2077,266,1,0,0,0.4999999999999998,14,9,-7,-1
2230,1,1,0,0,1,4507,2090,1,0,0,1.1904761904761907,57,16,8,-1
2231,1,1,1,1,1,5227,2051,0,0,0,8.358974358974358,10,-11,-29,-4
2232,1,0,0,0,0,-1019,699,0,0,0,-0.7,-7,23,-12,-4
2233,0,0,0,0,0,-6707,-5252,1,1,0,-13.285714285714286,-31,-23,190,0
2234,0,1,0,0,0,816,-457,1,1,0,3.5,33,-1,-25,2
2235,1,0,0,1,0,-780,107,1,0,0,-2.0,-8,-12,-1,0
2236,1,1,0,0,0,2031,1116,0,1,0,3.7,-19,16,-3,-1
2237,1,1,0,1,0,635,-1157,1,0,0,1.1190476190476193,-2,-21,-35,-1
2238,1,0,1,0,0,5186,2739,0,0,0,3.897435897435898,31,23,-2,2
2239,1,1,1,0,0,2803,1638,0,0,0,3.666666666666667,45,-5,3,-4
2240,0,0,1,0,0,-3728,-2079,0,0,0,-3.4722222222222223,-45,-9,-2,-1
2241,1,1,1,0,0,3680,2530,0,0,0,12.2,34,0,-1,1
2242,1,0,0,1,1,2700,1463,0,0,0,1.9545454545454546,-20,11,6,-1
2243,0,1,0,0,0,572,-233,1,0,0,1.2857142857142858,-34,-2,21,1
2244,1,1,0,1,1,4266,2076,1,0,0,2.9642857142857144,28,-3,1,0
2245,1,0,1,0,0,-775,-393,0,0,0,-0.8666666666666669,31,3,-6,6
2246,1,1,1,0,0,3881,3409,0,0,0,5.222222222222222,26,11,7,-2
2247,1,1,0,1,0,954,1154,1,0,0,-1.2999999999999998,28,17,-6,-3
2248,1,1,0,1,1,6281,4551,1,0,0,5.7,44,16,-2,1
2249,0,1,0,0,0,-829,289,1,1,0,-1.375,-3,-5,18,5
2250,1,1,0,0,0,1284,25,1,1,0,2.4,-6,12,6,-3
2251,1,0,1,0,0,2294,1383,0,0,0,3.0,18,-19,2,-1
2252,0,0,0,0,0,-3275,-3254,0,0,0,-11.0,-50,7,-1,0
2253,0,0,1,0,0,-1079,-2292,0,0,0,-1.4666666666666666,1,-16,6,1
2254,1,0,0,0,0,-1286,-848,0,0,0,-3.0,22,9,0,-1
2255,1,1,1,0,0,3742,3229,0,0,0,4.090909090909091,28,4,1,0
2256,0,0,1,0,0,-2146,-3245,0,0,0,-1.0416666666666667,-28,-16,-2,-3
2257,1,0,1,0,0,-14,-19,0,0,0,0.6499999999999999,4,-11,-5,0
2258,1,1,0,1,0,-1314,-1027,1,0,0,-0.6904761904761907,-39,8,-23,0
2259,1,0,1,1,0,2711,2160,0,0,0,3.5999999999999996,1,32,-2,0
2260,0,1,0,0,0,-1045,169,0,0,1,-2.0,4,20,-1,1
2261,0,0,1,1,0,-1691,-1608,0,0,0,-7.5,-5,-7,-10,3
2262,0,0,1,0,0,3454,175,0,0,0,3.571428571428571,6,-13,3,-2
2263,0,1,0,0,0,969,1563,1,0,0,-1.0,54,8,-12,3
2264,0,0,1,0,0,-3248,-1706,0,0,0,-5.111111111111112,-19,-5,-33,1
2265,0,0,0,0,0,-1087,-108,0,0,0,-0.40000000000000013,-36,-5,4,-1
2266,1,0,1,0,0,257,1665,0,1,0,-0.5,-5,4,1,0
2267,1,1,0,0,0,2401,727,0,0,0,1.0714285714285716,17,-3,-3,2
2268,0,1,0,0,0,1515,1112,1,0,0,2.4000000000000004,-50,-4,1,-5
2269,1,1,1,0,0,1493,33,0,0,0,1.9393939393939392,23,0,-3,4
2270,1,1,1,0,0,377,372,0,0,0,1.0,-36,4,25,3
2271,0,1,0,0,0,752,1146,1,0,0,1.3333333333333333,25,-3,0,0
2272,1,1,0,0,0,1574,1067,0,0,0,0.0,55,3,10,-2
2273,1,1,1,0,0,2407,939,0,0,0,5.0,30,-5,-25,18
2274,0,0,1,0,0,-642,311,0,0,0,0.13888888888888884,9,-2,-19,18
2275,1,0,0,0,0,459,1326,1,0,0,0.7333333333333332,14,2,41,-2
2276,0,0,1,0,0,-781,-1559,0,1,0,-2.4,10,16,4,-4
2277,0,1,0,1,0,1680,473,0,0,0,0.6333333333333333,44,6,3,-2
2278,1,1,1,0,0,5240,2335,0,0,0,19.88888888888889,20,17,65,4
2279,0,0,0,0,0,278,-343,1,0,0,0.7619047619047621,11,-20,-27,1
2280,0,1,1,0,0,2143,1315,0,0,0,5.791666666666667,40,4,-1,-1
2281,0,0,0,0,0,-905,-2229,1,1,0,-2.833333333333333,5,5,-41,0
2282,0,1,0,0,0,2786,881,0,0,0,5.285714285714286,26,-12,-1,2
2283,1,1,0,0,0,2680,1700,1,1,0,9.666666666666666,8,-1,-4,1
2284,0,1,0,0,0,3422,1091,0,0,0,10.166666666666666,-3,-20,-31,5
2285,0,1,1,1,0,90,-819,0,0,0,-0.2857142857142858,3,-9,-24,13
